AÑO,CENTRO,DESCRIPCION CENTRO,SECCION,DESCRIPCION SECCION,PROGRAMA,DESCRIPCION PROGRAMA,CAPITULO,DESCRIPCION CAPITULO,ECONOMICO,DESCRIPCION ECONOMICO,IMPORTE
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,165993
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,375092
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,20987
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,1465769
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,233751
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,13100,RETRIBUCIONES BÁSICAS,114618
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,13102,OTRAS REMUNERACIONES,36155
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,150533
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,702823
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20300,"ARRENDAMIENTOS DE MAQUINARIA, INSTALAC. Y UTILLAJE",98631
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21200,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,20000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21300,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",44386
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,37000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,83360
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,65000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22300,TRANSPORTES,11000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22400,PRIMAS DE SEGUROS,32000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22602,PUBLICIDAD Y PROPAGANDA,100000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22606,"REUNIONES, CONFERENCIAS Y CURSOS",5000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22608,ACTUACIONES DE PATROCINIO,7771085
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22609,ACTIVIDADES CULTURALES Y DEPORTIVAS,4389514
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22701,SEGURIDAD,308128
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,70000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22725,"TRAB.Y SERV. MADRID ESPACIOS Y CONGRESOS, S.A.",2418600
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,26000,TRABAJOS REALIZ. POR INSTITUCIONES S.F. DE LUCRO,2246825
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,4,TRANSFERENCIAS CORRIENTES,47999,OTRAS SUBVENCIONES A EMPRESAS PRIVADAS,1414042
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,4,TRANSFERENCIAS CORRIENTES,48000,A FUNDACIÓN MADRID 2020,7000000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,34102,COORDINACIÓN Y FOMENTO DEL DEPORTE,4,TRANSFERENCIAS CORRIENTES,48901,OTRAS TRANSFERENCIAS  A INSTITUC. SIN FINES  LUCRO,939738
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91200,OFICINA DEL SECRETARIO DE LA JUNTA DE GOBIERNO,1,GASTOS DE PERSONAL,10100,RETRIBUCIONES BÁSICAS,85670
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91200,OFICINA DEL SECRETARIO DE LA JUNTA DE GOBIERNO,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,29354
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91200,OFICINA DEL SECRETARIO DE LA JUNTA DE GOBIERNO,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,14677
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91200,OFICINA DEL SECRETARIO DE LA JUNTA DE GOBIERNO,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,40364
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91200,OFICINA DEL SECRETARIO DE LA JUNTA DE GOBIERNO,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,35022
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91200,OFICINA DEL SECRETARIO DE LA JUNTA DE GOBIERNO,1,GASTOS DE PERSONAL,12006,TRIENIOS,28981
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91200,OFICINA DEL SECRETARIO DE LA JUNTA DE GOBIERNO,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,84527
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91200,OFICINA DEL SECRETARIO DE LA JUNTA DE GOBIERNO,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,169146
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91200,OFICINA DEL SECRETARIO DE LA JUNTA DE GOBIERNO,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,12446
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91200,OFICINA DEL SECRETARIO DE LA JUNTA DE GOBIERNO,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,9217
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91200,OFICINA DEL SECRETARIO DE LA JUNTA DE GOBIERNO,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,98985
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91203,ÁREA INSTITUCIONAL E INTERNACIONAL,1,GASTOS DE PERSONAL,10000,RETRIBUCIONES BÁSICAS,96304
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91203,ÁREA INSTITUCIONAL E INTERNACIONAL,1,GASTOS DE PERSONAL,11000,RETRIBUCIONES BÁSICAS,11108
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91203,ÁREA INSTITUCIONAL E INTERNACIONAL,1,GASTOS DE PERSONAL,11001,RETRIBUCIONES COMPLEMENTARIAS,23155
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91203,ÁREA INSTITUCIONAL E INTERNACIONAL,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,9885
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91203,ÁREA INSTITUCIONAL E INTERNACIONAL,1,GASTOS DE PERSONAL,12006,TRIENIOS,1001
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91203,ÁREA INSTITUCIONAL E INTERNACIONAL,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,5527
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91203,ÁREA INSTITUCIONAL E INTERNACIONAL,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,14533
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91203,ÁREA INSTITUCIONAL E INTERNACIONAL,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,834
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91203,ÁREA INSTITUCIONAL E INTERNACIONAL,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,8778
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91203,ÁREA INSTITUCIONAL E INTERNACIONAL,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,31359
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,91203,ÁREA INSTITUCIONAL E INTERNACIONAL,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22601,ATENCIONES PROTOCOLARIAS Y REPRESENTATIVAS,3630
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,10100,RETRIBUCIONES BÁSICAS,95123
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,12000,SUELDOS DEL GRUPO A1,221378
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,12001,SUELDOS DEL GRUPO A2,102739
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,12003,SUELDOS DEL GRUPO C1,234223
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,12004,SUELDOS DEL GRUPO C2,631327
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,12005,SUELDOS DEL GRUPO E,280284
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,12006,TRIENIOS,248998
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,12100,COMPLEMENTO DE DESTINO,901886
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,12101,COMPLEMENTO ESPECÍFICO,1909239
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,12103,OTROS COMPLEMENTOS,167351
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,13000,RETRIBUCIONES BÁSICAS,60732
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,13002,OTRAS REMUNERACIONES,121832
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,13100,RETRIBUCIONES BÁSICAS,15736
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,13102,OTRAS REMUNERACIONES,26059
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,15000,PRODUCTIVIDAD,187737
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,16000,SEGURIDAD SOCIAL,1276460
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,1,GASTOS DE PERSONAL,16200,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,4400
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20200,ARRENDAMIENTOS DE EDIFICIOS Y OTRAS CONSTRUCCIONES,1812935
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20400,ARRENDAMIENTOS DE MATERIAL DE TRANSPORTE,152423
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,20500,ARRENDAMIENTOS DE MOBILIARIO Y ENSERES,101511
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21200,REP.MANT. Y CONSERV. EDIFICIOS Y OTRAS CONSTRUC.,185881
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21300,"REP.MANT.Y CONSERV. MAQUINARIA, INSTAL. Y UTILLAJE",116000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,21500,"REP., MANT. Y CONSERV. DE MOBILIARIO",15000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22000,MATERIAL DE OFICINA ORDINARIO NO INVENTARIABLE,120000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22001,"PRENSA, REVISTAS, LIBROS Y OTRAS PUBLICACIONES",95000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22002,MATERIAL INFORMÁTICO NO INVENTARIABLE,70750
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22104,VESTUARIO,38000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22105,PRODUCTOS ALIMENTICIOS,12000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22106,PRODUCTOS FARMACÉUTICOS Y MATERIAL SANITARIO,400
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22110,PRODUCTOS DE LIMPIEZA Y ASEO,19530
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22111,"REPUESTOS DE MAQUIN., UTILLAJE Y ELEM.TRANSPORTES",1500
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22112,"SUMIN.MAT.ELECTRÓNICO, ELÉCTRICO Y TELECOMUNICAC.",1500
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22199,OTROS SUMINISTROS,28000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22299,OTRAS GASTOS EN COMUNICACIONES,34500
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22300,TRANSPORTES,10500
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22500,TRIBUTOS ESTATALES,2000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22501,TRIBUTOS DE LAS COMUNIDADES AUTÓNOMAS,500
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22602,PUBLICIDAD Y PROPAGANDA,5000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22603,PUBLICACIÓN EN DIARIOS OFICIALES,20000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22604,GASTOS JURÍDICOS Y CONTENCIOSOS,8000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22606,"REUNIONES, CONFERENCIAS Y CURSOS",10000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22699,OTROS GASTOS DIVERSOS,10000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22700,LIMPIEZA Y ASEO,309000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22701,SEGURIDAD,599000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22706,ESTUDIOS Y TRABAJOS TÉCNICOS,18000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,22799,OTROS TRABAJOS REALIZADOS POR OTRAS EMP. Y PROF.,196616
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23000,DE LOS MIEMBROS DE LOS ÓRGANOS DE GOBIERNO,10000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23010,DEL PERSONAL DIRECTIVO,15000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23020,DEL PERSONAL NO DIRECTIVO,20000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23110,GASTOS DE VIAJE DEL PERSONAL DIRECTIVO,10000
2012,001,AYUNTAMIENTO DE MADRID,012,COORDINACIÓN GENERAL DE LA ALCALDÍA,92000,DIREC. Y GESTIÓN ADMTVA. DE VICEALCALDÍA,2,GASTOS EN BIENES CORRIENTES Y SERVICIOS,23111,LOCOMOCIÓN URBANA PERSONAL DIRECTIVO,1000
